tick_size_steps,quote_currency,min_trade_amount,counter_currency,settlement_period,settlement_currency,block_trade_tick_size,block_trade_min_trade_amount,block_trade_commission,option_type,creation_timestamp,instrument_id,base_currency,tick_size,contract_size,strike,is_active,expiration_timestamp,instrument_type,taker_commission,maker_commission,kind,rfq,price_index
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320125,BTC,0.0001,1.0,25000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320126,BTC,0.0001,1.0,30000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320127,BTC,0.0001,1.0,30000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320128,BTC,0.0001,1.0,35000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320129,BTC,0.0001,1.0,35000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320130,BTC,0.0001,1.0,40000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320131,BTC,0.0001,1.0,40000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320132,BTC,0.0001,1.0,45000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320133,BTC,0.0001,1.0,45000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320134,BTC,0.0001,1.0,48000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320135,BTC,0.0001,1.0,48000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320136,BTC,0.0001,1.0,50000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320137,BTC,0.0001,1.0,50000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320138,BTC,0.0001,1.0,52000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320139,BTC,0.0001,1.0,52000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320140,BTC,0.0001,1.0,54000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320141,BTC,0.0001,1.0,54000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320142,BTC,0.0001,1.0,56000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320143,BTC,0.0001,1.0,56000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 14:14:00,320446,BTC,0.0001,1.0,57000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 14:14:00,320447,BTC,0.0001,1.0,57000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320144,BTC,0.0001,1.0,58000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320145,BTC,0.0001,1.0,58000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320146,BTC,0.0001,1.0,59000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320147,BTC,0.0001,1.0,59000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320148,BTC,0.0001,1.0,60000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320149,BTC,0.0001,1.0,60000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320150,BTC,0.0001,1.0,61000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320151,BTC,0.0001,1.0,61000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320152,BTC,0.0001,1.0,62000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320153,BTC,0.0001,1.0,62000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320154,BTC,0.0001,1.0,63000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320155,BTC,0.0001,1.0,63000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320156,BTC,0.0001,1.0,64000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320157,BTC,0.0001,1.0,64000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320158,BTC,0.0001,1.0,65000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320159,BTC,0.0001,1.0,65000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320160,BTC,0.0001,1.0,66000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320161,BTC,0.0001,1.0,66000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320162,BTC,0.0001,1.0,67000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320163,BTC,0.0001,1.0,67000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320164,BTC,0.0001,1.0,68000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320165,BTC,0.0001,1.0,68000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320166,BTC,0.0001,1.0,69000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320167,BTC,0.0001,1.0,69000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320168,BTC,0.0001,1.0,70000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320169,BTC,0.0001,1.0,70000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320170,BTC,0.0001,1.0,71000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320171,BTC,0.0001,1.0,71000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320172,BTC,0.0001,1.0,72000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320173,BTC,0.0001,1.0,72000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 12:12:00,320432,BTC,0.0001,1.0,73000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 12:12:00,320433,BTC,0.0001,1.0,73000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320174,BTC,0.0001,1.0,74000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320175,BTC,0.0001,1.0,74000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320176,BTC,0.0001,1.0,76000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320177,BTC,0.0001,1.0,76000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320178,BTC,0.0001,1.0,78000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320179,BTC,0.0001,1.0,78000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320180,BTC,0.0001,1.0,80000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320181,BTC,0.0001,1.0,80000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320182,BTC,0.0001,1.0,82000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320183,BTC,0.0001,1.0,82000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320184,BTC,0.0001,1.0,84000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320185,BTC,0.0001,1.0,84000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-27 04:46:00,320884,BTC,0.0001,1.0,85000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-27 04:46:00,320885,BTC,0.0001,1.0,85000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320186,BTC,0.0001,1.0,86000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320187,BTC,0.0001,1.0,86000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320188,BTC,0.0001,1.0,90000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320189,BTC,0.0001,1.0,90000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320190,BTC,0.0001,1.0,95000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320191,BTC,0.0001,1.0,95000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320192,BTC,0.0001,1.0,100000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320193,BTC,0.0001,1.0,100000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 08:00:16,320194,BTC,0.0001,1.0,105000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 08:00:16,320195,BTC,0.0001,1.0,105000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2024-04-25 17:10:00,320455,BTC,0.0001,1.0,110000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2024-04-25 17:10:00,320456,BTC,0.0001,1.0,110000.0,True,2024-07-26 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-09-28 08:01:00,270210,BTC,0.0001,1.0,10000.0,True,2024-09-27 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-09-28 08:01:00,270211,BTC,0.0001,1.0,10000.0,True,2024-09-27 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-09-28 08:01:00,270212,BTC,0.0001,1.0,15000.0,True,2024-09-27 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-09-28 08:01:00,270213,BTC,0.0001,1.0,15000.0,True,2024-09-27 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-09-28 08:01:00,270214,BTC,0.0001,1.0,18000.0,True,2024-09-27 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-09-28 08:01:00,270215,BTC,0.0001,1.0,18000.0,True,2024-09-27 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-09-28 08:01:00,270216,BTC,0.0001,1.0,19000.0,True,2024-09-27 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-09-28 08:01:00,270217,BTC,0.0001,1.0,19000.0,True,2024-09-27 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-09-28 08:01:00,270218,BTC,0.0001,1.0,20000.0,True,2024-09-27 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-09-28 08:01:00,270219,BTC,0.0001,1.0,20000.0,True,2024-09-27 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-09-28 08:01:00,270220,BTC,0.0001,1.0,21000.0,True,2024-09-27 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-09-28 08:01:00,270221,BTC,0.0001,1.0,21000.0,True,2024-09-27 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-09-28 08:01:00,270222,BTC,0.0001,1.0,22000.0,True,2024-09-27 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-09-28 08:01:00,270223,BTC,0.0001,1.0,22000.0,True,2024-09-27 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-09-28 08:01:00,270224,BTC,0.0001,1.0,23000.0,True,2024-09-27 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-09-28 08:01:00,270225,BTC,0.0001,1.0,23000.0,True,2024-09-27 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-09-28 08:01:00,270226,BTC,0.0001,1.0,24000.0,True,2024-09-27 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-09-28 08:01:00,270227,BTC,0.0001,1.0,24000.0,True,2024-09-27 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-09-28 08:01:00,270228,BTC,0.0001,1.0,25000.0,True,2024-09-27 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-09-28 08:01:00,270229,BTC,0.0001,1.0,25000.0,True,2024-09-27 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-09-28 08:01:00,270230,BTC,0.0001,1.0,26000.0,True,2024-09-27 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-09-28 08:01:00,270231,BTC,0.0001,1.0,26000.0,True,2024-09-27 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-09-28 08:01:00,270232,BTC,0.0001,1.0,27000.0,True,2024-09-27 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,put,2023-09-28 08:01:00,270233,BTC,0.0001,1.0,27000.0,True,2024-09-27 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,month,BTC,0.0001,25,0.0003,call,2023-09-28 08:01:00,270234,BTC,0.0001,1.0,28000.0,True,2024-09-27 08:00:00,reversed,0.0003,0.0003,option,False,btc_usd
