,trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,maturity,strike,combo_trade_id,combo_id,block_trade_id,liquidation,date,time_to_maturity,days_to_maturity,minutes_to_maturity,time_to_maturity_year
97807,4227,300494665,2024-05-05 07:10:10.609,0,0.055,0.05517054,57.99,BTC-28JUN24-70000-C,63496.02,buy,0.2,0.2,2024-06-28 00:00:00,7000.0,,,,,2024-05-05,53 days 16:49:49.391000,53,77329.81666666667,0.1471267440385591
98377,4226,300491810,2024-05-05 06:11:12.160,0,0.054,0.05392853,58.05,BTC-28JUN24-70000-C,63251.73,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-05,53 days 17:48:47.840000,53,77388.78333333334,0.14723893328259768
98763,4225,300487440,2024-05-05 03:35:43.576,0,0.053,0.05323865,57.7,BTC-28JUN24-70000-C,63114.08,buy,0.9,0.9,2024-06-28 00:00:00,7000.0,,,,,2024-05-05,53 days 20:24:16.424000,53,77544.26666666666,0.1475347539320142
99082,4224,300483105,2024-05-05 01:39:14.849,2,0.0525,0.05233775,57.69,BTC-28JUN24-70000-C,63011.68,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-05,53 days 22:20:45.151000,53,77660.75,0.14775637366818872
99810,4223,300463595,2024-05-04 20:16:10.217,0,0.0585,0.05773842,57.99,BTC-28JUN24-70000-C,64036.46,buy,1.5,1.5,2024-06-28 00:00:00,7000.0,,,,,2024-05-04,54 days 03:43:49.783000,54,77983.81666666667,0.14837103627600204
99890,4222,300462243,2024-05-04 20:02:18.328,0,0.0575,0.05764305,57.33,BTC-28JUN24-70000-C,64028.21,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-04,54 days 03:57:41.672000,54,77997.68333333333,0.14839741882293253
100269,4221,300453373,2024-05-04 16:36:33.121,2,0.0545,0.05433006,57.29,BTC-28JUN24-70000-C,63498.33,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-04,54 days 07:23:26.879000,54,78203.43333333333,0.1487888762049721
101295,4220,300440307,2024-05-04 13:24:28.491,2,0.0565,0.05633536,56.98,BTC-28JUN24-70000-C,63848.49,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-04,54 days 10:35:31.509000,54,78395.51666666666,0.14915433155758498
102110,4219,300431298,2024-05-04 11:35:11.881,2,0.059,0.0596442,57.37,BTC-28JUN24-70000-C,64178.44,sell,1.0,1.0,2024-06-28 00:00:00,7000.0,,,,,2024-05-04,54 days 12:24:48.119000,54,78504.8,0.14936225266362252
102121,4218,300431225,2024-05-04 11:34:11.868,1,0.0595,0.05968513,57.64,BTC-28JUN24-70000-C,64195.59,buy,0.9,0.9,2024-06-28 00:00:00,7000.0,,,,,2024-05-04,54 days 12:25:48.132000,54,78505.8,0.14936415525114155
102122,4217,300431224,2024-05-04 11:34:11.865,0,0.0595,0.05968513,57.64,BTC-28JUN24-70000-C,64195.59,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-05-04,54 days 12:25:48.135000,54,78505.8,0.14936415525114155
102126,4216,300431101,2024-05-04 11:33:27.454,2,0.059,0.05971943,57.28,BTC-28JUN24-70000-C,64197.41,sell,1.0,1.0,2024-06-28 00:00:00,7000.0,,,,,2024-05-04,54 days 12:26:32.546000,54,78506.53333333334,0.14936555048198885
